model,stage,accuracy,precision,recall,threshold,params_json,meets_accuracy_floor,accuracy_floor,model_path
catboost,optimized_search,0.8465,0.7993497445424989,0.6837504966229638,0.57,"{""depth"": 8, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.845125,0.8025568181818182,0.6734207389749702,0.58,"{""depth"": 8, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.84425,0.8047961630695444,0.6666666666666666,0.59,"{""depth"": 8, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.84275,0.8093366093366093,0.6543504171632897,0.6,"{""depth"": 8, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.84075,0.811841445057702,0.6428287644020659,0.61,"{""depth"": 8, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.841375,0.8206577595066804,0.6344854986094557,0.62,"{""depth"": 8, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.840375,0.8259726603575184,0.6241557409614621,0.63,"{""depth"": 8, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.838625,0.8285101822079314,0.6142232816845451,0.64,"{""depth"": 8, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.8375,0.8341570565623284,0.6034962256654748,0.65,"{""depth"": 8, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.837375,0.8423423423423423,0.5943583631307111,0.66,"{""depth"": 8, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.836375,0.8475258918296893,0.5852205005959475,0.67,"{""depth"": 8, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.83575,0.8532002348796242,0.577274533174414,0.68,"{""depth"": 8, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.834375,0.8594692400482509,0.566150178784267,0.69,"{""depth"": 8, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.830375,0.860248447204969,0.5502582439411998,0.7,"{""depth"": 8, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.827625,0.8661518661518661,0.5347636074692094,0.71,"{""depth"": 8, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.823125,0.8688085676037484,0.5156932856575288,0.72,"{""depth"": 8, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.818375,0.8704735376044568,0.49662296384584825,0.73,"{""depth"": 8, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.8165,0.8803480783176215,0.4823202224870878,0.74,"{""depth"": 8, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.813625,0.8851351351351351,0.4684147794994041,0.75,"{""depth"": 8, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.81075,0.8896658896658897,0.454906634882797,0.76,"{""depth"": 8, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.806875,0.8925686591276252,0.4390147000397298,0.77,"{""depth"": 8, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.805125,0.8978405315614618,0.42947953913388953,0.78,"{""depth"": 8, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.801875,0.8976109215017065,0.4179578863726659,0.79,"{""depth"": 8, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.797375,0.8992869875222816,0.4008740564163687,0.8,"{""depth"": 8, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.792875,0.9011194029850746,0.3837902264600715,0.81,"{""depth"": 8, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.80675,0.6334891394006049,0.9153754469606674,0.2,"{""depth"": 8, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.05}",False,0.8545,
catboost,optimized_search,0.811625,0.6409826912339475,0.912197059992054,0.21,"{""depth"": 8, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.05}",False,0.8545,
catboost,optimized_search,0.814,0.6454622561492791,0.9070321811680572,0.22,"{""depth"": 8, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.05}",False,0.8545,
catboost,optimized_search,0.817375,0.6512893982808023,0.9030591974572905,0.23,"{""depth"": 8, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.05}",False,0.8545,
catboost,optimized_search,0.821375,0.658047646717025,0.899880810488677,0.24,"{""depth"": 8, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.05}",False,0.8545,
catboost,optimized_search,0.823125,0.6620588235294118,0.8943186332936035,0.25,"{""depth"": 8, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.05}",False,0.8545,
catboost,optimized_search,0.82575,0.6674619743513271,0.8891537544696066,0.26,"{""depth"": 8, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.05}",False,0.8545,
catboost,optimized_search,0.82825,0.6726064633041378,0.8847834723877632,0.27,"{""depth"": 8, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.05}",False,0.8545,
catboost,optimized_search,0.831125,0.6786151960784313,0.8800158919348431,0.28,"{""depth"": 8, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.05}",False,0.8545,
catboost,optimized_search,0.8345,0.6856520385932151,0.875248311481923,0.29,"{""depth"": 8, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.05}",False,0.8545,
catboost,optimized_search,0.837625,0.6924778761061947,0.8704807310290028,0.3,"{""depth"": 8, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.05}",False,0.8545,
catboost,optimized_search,0.83875,0.69632,0.8645212554628526,0.31,"{""depth"": 8, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.05}",False,0.8545,
catboost,optimized_search,0.83925,0.6992554224668177,0.8581644815256257,0.32,"{""depth"": 8, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.05}",False,0.8545,
catboost,optimized_search,0.841625,0.7051871306631649,0.8533969010727056,0.33,"{""depth"": 8, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.05}",False,0.8545,
catboost,optimized_search,0.84275,0.7100433767100434,0.8454509336511721,0.34,"{""depth"": 8, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.05}",False,0.8545,
catboost,optimized_search,0.843875,0.7141891891891892,0.8398887564560985,0.35,"{""depth"": 8, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.05}",False,0.8545,
catboost,optimized_search,0.843875,0.7162346521145976,0.834326579261025,0.36,"{""depth"": 8, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.05}",False,0.8545,
catboost,optimized_search,0.8445,0.7201660325147008,0.8271752085816448,0.37,"{""depth"": 8, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.05}",False,0.8545,
catboost,optimized_search,0.845875,0.7254213483146067,0.820818434644418,0.38,"{""depth"": 8, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.05}",False,0.8545,
catboost,optimized_search,0.847,0.7301530793876825,0.8148589590782678,0.39,"{""depth"": 8, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.05}",False,0.8545,
catboost,optimized_search,0.846375,0.7314881380301941,0.8085021851410409,0.4,"{""depth"": 8, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.05}",False,0.8545,
catboost,optimized_search,0.848125,0.7368995633187773,0.8045292014302742,0.41,"{""depth"": 8, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.05}",False,0.8545,
catboost,optimized_search,0.848625,0.7406042741341193,0.798569725864124,0.42,"{""depth"": 8, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.05}",False,0.8545,
catboost,optimized_search,0.849,0.7446728971962617,0.7914183551847438,0.43,"{""depth"": 8, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.05}",False,0.8545,
catboost,optimized_search,0.8485,0.7470655054903446,0.7838696861342869,0.44,"{""depth"": 8, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.05}",False,0.8545,
catboost,optimized_search,0.850125,0.7540478026214341,0.7771156138259833,0.45,"{""depth"": 8, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.05}",False,0.8545,
catboost,optimized_search,0.85,0.7569254779555209,0.7707588398887565,0.46,"{""depth"": 8, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.05}",False,0.8545,
catboost,optimized_search,0.85,0.7599684168969602,0.7647993643226063,0.47,"{""depth"": 8, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.05}",False,0.8545,
catboost,optimized_search,0.85,0.7632946821271491,0.7584425903853794,0.48,"{""depth"": 8, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.05}",False,0.8545,
catboost,optimized_search,0.851125,0.7688564476885644,0.7532777115613826,0.49,"{""depth"": 8, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.05}",False,0.8545,
catboost,optimized_search,0.85025,0.7710645293875873,0.745331744139849,0.5,"{""depth"": 8, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.05}",False,0.8545,
catboost,optimized_search,0.849375,0.7733333333333333,0.7373857767183154,0.51,"{""depth"": 8, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.05}",False,0.8545,
catboost,optimized_search,0.84925,0.7769328263624842,0.7306317044100119,0.52,"{""depth"": 8, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.05}",False,0.8545,
catboost,optimized_search,0.848,0.7802671262386902,0.7195073500198649,0.53,"{""depth"": 8, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.05}",False,0.8545,
catboost,optimized_search,0.846625,0.7833919156414763,0.708382995629718,0.54,"{""depth"": 8, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.05}",False,0.8545,
catboost,optimized_search,0.84525,0.7843485993775011,0.700834326579261,0.55,"{""depth"": 8, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.05}",False,0.8545,
catboost,optimized_search,0.844375,0.7880434782608695,0.6912991656734208,0.56,"{""depth"": 8, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.05}",False,0.8545,
catboost,optimized_search,0.844125,0.7899543378995434,0.6873261819626539,0.57,"{""depth"": 8, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.05}",False,0.8545,
catboost,optimized_search,0.844625,0.7973856209150327,0.678585617798967,0.58,"{""depth"": 8, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.05}",False,0.8545,
catboost,optimized_search,0.8435,0.8016213638531235,0.6678585617798967,0.59,"{""depth"": 8, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.05}",False,0.8545,
catboost,optimized_search,0.842375,0.8051506316812439,0.6583234008740564,0.6,"{""depth"": 8, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.05}",False,0.8545,
catboost,optimized_search,0.8415,0.8074839980305268,0.6515693285657529,0.61,"{""depth"": 8, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.05}",False,0.8545,
catboost,optimized_search,0.840375,0.8125,0.6404449741756059,0.62,"{""depth"": 8, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.05}",False,0.8545,
catboost,optimized_search,0.8385,0.8171931641636457,0.6269368295589988,0.63,"{""depth"": 8, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.05}",False,0.8545,
catboost,optimized_search,0.837625,0.8205263157894737,0.619388160508542,0.64,"{""depth"": 8, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.05}",False,0.8545,
catboost,optimized_search,0.836625,0.8252688172043011,0.6098529996027017,0.65,"{""depth"": 8, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.05}",False,0.8545,
catboost,optimized_search,0.83625,0.8314113124656782,0.6015097338100914,0.66,"{""depth"": 8, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.05}",False,0.8545,
catboost,optimized_search,0.834,0.8360655737704918,0.5876042908224076,0.67,"{""depth"": 8, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.05}",False,0.8545,
catboost,optimized_search,0.832,0.8411867364746946,0.5744934445768772,0.68,"{""depth"": 8, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.05}",False,0.8545,
catboost,optimized_search,0.83125,0.8487746563060371,0.5641636869288836,0.69,"{""depth"": 8, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.05}",False,0.8545,
catboost,optimized_search,0.8285,0.8527418361059765,0.5498609455701232,0.7,"{""depth"": 8, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.05}",False,0.8545,
catboost,optimized_search,0.826875,0.8577749683944375,0.5391338895510528,0.71,"{""depth"": 8, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.05}",False,0.8545,
catboost,optimized_search,0.824875,0.8647058823529412,0.5256257449344458,0.72,"{""depth"": 8, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.05}",False,0.8545,
catboost,optimized_search,0.820625,0.8640646029609691,0.5101311084624554,0.73,"{""depth"": 8, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.05}",False,0.8545,
catboost,optimized_search,0.81775,0.8689895470383275,0.4954310687326182,0.74,"{""depth"": 8, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.05}",False,0.8545,
catboost,optimized_search,0.815125,0.875,0.48112832737385774,0.75,"{""depth"": 8, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.05}",False,0.8545,
catboost,optimized_search,0.813375,0.8820895522388059,0.4696066746126341,0.76,"{""depth"": 8, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.05}",False,0.8545,
catboost,optimized_search,0.810375,0.8846153846153846,0.4568931267381804,0.77,"{""depth"": 8, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.05}",False,0.8545,
catboost,optimized_search,0.8085,0.889944576405384,0.44656336909018673,0.78,"{""depth"": 8, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.05}",False,0.8545,
catboost,optimized_search,0.805,0.8938271604938272,0.43146603098927294,0.79,"{""depth"": 8, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.05}",False,0.8545,
catboost,optimized_search,0.80125,0.894468085106383,0.4175605880015892,0.8,"{""depth"": 8, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.05}",False,0.8545,
catboost,optimized_search,0.797,0.9011680143755616,0.3984902661899086,0.81,"{""depth"": 8, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.05}",False,0.8545,
catboost,optimized_search,0.806125,0.6328382838283828,0.9141835518474374,0.2,"{""depth"": 8, ""iterations"": 500, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.809625,0.638671875,0.9094159713945172,0.21,"{""depth"": 8, ""iterations"": 500, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.81175,0.6430795358052647,0.9026618990862137,0.22,"{""depth"": 8, ""iterations"": 500, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.81475,0.6479839862739492,0.9002781088597537,0.23,"{""depth"": 8, ""iterations"": 500, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.81825,0.6539241239501883,0.8970997218911403,0.24,"{""depth"": 8, ""iterations"": 500, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.8215,0.6597242593135817,0.8935240365514502,0.25,"{""depth"": 8, ""iterations"": 500, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.824125,0.6654740608228981,0.8867699642431466,0.26,"{""depth"": 8, ""iterations"": 500, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.826,0.670299727520436,0.8796185935637664,0.27,"{""depth"": 8, ""iterations"": 500, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.828,0.6750536974532065,0.8740564163686929,0.28,"{""depth"": 8, ""iterations"": 500, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.831125,0.6817331670822943,0.8688915375446961,0.29,"{""depth"": 8, ""iterations"": 500, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.83425,0.6882706291495416,0.8649185538339292,0.3,"{""depth"": 8, ""iterations"": 500, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.83525,0.6915947587088527,0.8597536750099325,0.31,"{""depth"": 8, ""iterations"": 500, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.836625,0.6957928802588996,0.8541914978148589,0.32,"{""depth"": 8, ""iterations"": 500, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.838625,0.7019104084321476,0.8466428287644021,0.33,"{""depth"": 8, ""iterations"": 500, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.84075,0.7075125208681136,0.841875248311482,0.34,"{""depth"": 8, ""iterations"": 500, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.841875,0.7112010796221323,0.8375049662296384,0.35,"{""depth"": 8, ""iterations"": 500, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.843,0.7158507360492982,0.8307508939213349,0.36,"{""depth"": 8, ""iterations"": 500, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.845125,0.7211072664359861,0.8279698053237982,0.37,"{""depth"": 8, ""iterations"": 500, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.84675,0.7262530669470733,0.823202224870878,0.38,"{""depth"": 8, ""iterations"": 500, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.84825,0.7312744053958111,0.8184346444179579,0.39,"{""depth"": 8, ""iterations"": 500, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.849875,0.7372025955299207,0.8124751688518077,0.4,"{""depth"": 8, ""iterations"": 500, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.849875,0.7399708242159008,0.8061183949145808,0.41,"{""depth"": 8, ""iterations"": 500, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.8505,0.7436370343046846,0.8009535160905841,0.42,"{""depth"": 8, ""iterations"": 500, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.850375,0.7459016393442623,0.7953913388955105,0.43,"{""depth"": 8, ""iterations"": 500, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.850375,0.7483069977426636,0.7902264600715138,0.44,"{""depth"": 8, ""iterations"": 500, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.85075,0.7512343334599316,0.7858561779896702,0.45,"{""depth"": 8, ""iterations"": 500, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.8505,0.7545279383429673,0.7779102105681367,0.46,"{""depth"": 8, ""iterations"": 500, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.849875,0.7580392156862745,0.7679777512912197,0.47,"{""depth"": 8, ""iterations"": 500, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.850125,0.7627591706539075,0.7600317838696862,0.48,"{""depth"": 8, ""iterations"": 500, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.850125,0.7663702506063056,0.7532777115613826,0.49,"{""depth"": 8, ""iterations"": 500, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.850625,0.7702371218315618,0.7485101311084624,0.5,"{""depth"": 8, ""iterations"": 500, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.849125,0.7717842323651453,0.7389749702026222,0.51,"{""depth"": 8, ""iterations"": 500, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.84925,0.7764656263180093,0.7314263011521652,0.52,"{""depth"": 8, ""iterations"": 500, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.848375,0.7800687285223368,0.7214938418752483,0.53,"{""depth"": 8, ""iterations"": 500, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.847,0.7816993464052288,0.7127532777115614,0.54,"{""depth"": 8, ""iterations"": 500, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.847125,0.7873001776198935,0.7044100119189511,0.55,"{""depth"": 8, ""iterations"": 500, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.845625,0.7887387387387388,0.6956694477552642,0.56,"{""depth"": 8, ""iterations"": 500, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.845875,0.7947658402203857,0.6877234803337307,0.57,"{""depth"": 8, ""iterations"": 500, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.845125,0.799718574108818,0.6773937226857369,0.58,"{""depth"": 8, ""iterations"": 500, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.84475,0.803426939552594,0.6706396503774334,0.59,"{""depth"": 8, ""iterations"": 500, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.843125,0.8060135790494666,0.6603098927294399,0.6,"{""depth"": 8, ""iterations"": 500, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.841625,0.8087944664031621,0.6503774334525229,0.61,"{""depth"": 8, ""iterations"": 500, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.84075,0.8124685771744595,0.6420341676599126,0.62,"{""depth"": 8, ""iterations"": 500, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.839875,0.816923076923077,0.6328963051251489,0.63,"{""depth"": 8, ""iterations"": 500, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.839125,0.8193146417445483,0.6269368295589988,0.64,"{""depth"": 8, ""iterations"": 500, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.837375,0.8230605738575983,0.6154151767977751,0.65,"{""depth"": 8, ""iterations"": 500, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.835875,0.8271739130434783,0.6046881207787048,0.66,"{""depth"": 8, ""iterations"": 500, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.835625,0.8346325167037862,0.5955502582439413,0.67,"{""depth"": 8, ""iterations"": 500, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.834375,0.8409610983981693,0.5840286054827175,0.68,"{""depth"": 8, ""iterations"": 500, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.8325,0.8459729570840682,0.5717123559793404,0.69,"{""depth"": 8, ""iterations"": 500, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.831,0.8502705953096813,0.5617798967024236,0.7,"{""depth"": 8, ""iterations"": 500, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.82925,0.8554663372452131,0.5502582439411998,0.71,"{""depth"": 8, ""iterations"": 500, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.8265,0.860702875399361,0.5351609058402861,0.72,"{""depth"": 8, ""iterations"": 500, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.822375,0.863395225464191,0.5172824791418356,0.73,"{""depth"": 8, ""iterations"": 500, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.819625,0.8688186813186813,0.5025824394119984,0.74,"{""depth"": 8, ""iterations"": 500, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
